ticket_id,tenant_id,opened_by_user_id,created_at,priority,channel,subject,body,resolved_at,csat_score
TK300132,T1010,UC3MZWTY25,2025-02-20 10:01:05,medium,email,SSO not working for new hires,"new folks can't log in, sso handshake fails, okt (running v3.9.5)a config seems fine, region APAC, mostly on iOS17 pls advise quick",2025-02-21 00:43:25.937468801,3.6
TK300133,T1035,UH1G8Z44J9,2025-01-16 00:17:49,medium,portal,Webhook retries too slow,"delivery lag insane, partners ye (running v3.9.5)lling, any hotfix?, mostly on Android13",2025-01-16 17:54:10.708513126,4.1
TK300134,T1025,US6Y3C1HD9,2025-02-10 21:23:56,low,phone,Audit trail gaps on weekends,"weekend logs missing, risk for  (running v3.2.1)EU region, mostly on Win10 pls advise quick",2025-02-14 21:40:18.903026387,3.7
TK300135,T1028,U4WO7V1GSF,2025-09-10 23:42:42,high,slack,QnA responses irrelevant,"qna giving nonsense, not grounded in docs, region EU",2025-09-12 03:59:49.825716736,4.2
TK300136,T1004,U5Z3ZTDS7X,2025-08-21 14:58:18,medium,email,Webhook retries too slow,"webhooks crawling, retries hours apart, downstream SLA toast, region US, mostly on Win10",2025-08-22 07:49:20.485191391,4.2
TK300137,T1020,UQS4HUFN4V,2025-05-18 16:42:14,medium,teams,Export to CSV missing columns,"csv export skips cost c (running v3.2.1)enter and project fields, finance mad, region LATAM pls advise quick",2025-05-19 07:00:38.169068903,4.6
TK300138,T1000,UHGK5BWIKO,2025-07-10 04:34:52,medium,phone,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, mostly on macOS14",2025-07-10 21:34:35.899903801,3.0
TK300139,T1003,UZREZRDYXY,2025-01-21 17:42:49,high,email,Webhook retries too slow,"d (running v4.0.0)elivery lag insane, partners yelling, any hotfix?",2025-01-23 10:12:24.347845004,3.5
TK300140,T1007,U2DWHZR4UR,2025-02-28 09:45:34,medium,email,Anomaly alerts too noisy,"noise level  (running v4.0.0)crazy, ops ignoring alerts now, region EU, mostly on Windows 11",2025-03-02 05:48:23.423070472,4.6
TK300141,T1019,UG345K5DJ3,2025-08-17 18:27:18,medium,portal,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits",2025-08-18 21:00:11.852809174,5.0
TK300142,T1011,UGGFWJ6JYI,2025-07-06 17:33:05,medium,portal,Export to CSV missing columns,"downloaded report missing key c (running v3.9.5)ols, broke our pipeline, region EU pls advise quick",2025-07-08 11:04:13.078863238,4.3
TK300143,T1000,UNT5DXI7QO,2025-04-04 18:45:47,medium,portal,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline, region EU",2025-04-07 03:06:02.568455343,4.9
TK300144,T1027,U0A690Q5N5,2025-08-21 02:13:24,high,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rol (running v3.2.1)lout, region LATAM",2025-08-24 17:12:49.842025161,2.8
TK300145,T1023,U1GM25LEN6,2024-12-03 08:23:28,medium,email,SSO not working for new hires,"new folks can't log in, sso handshake fails, okta config seems fi (running v4.0.0)ne",2024-12-04 08:04:59.768400846,4.3
TK300146,T1034,UTX69VA98B,2025-09-02 10:04:33,low,portal,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix?, mostly on iOS17",2025-09-03 19:08:16.979674485,3.2
TK300147,T1008,UG877FXV7A,2025-04-06 21:54:46,low,phone,Anomaly alerts too noisy,"anomaly detector spamming, n (running v4.0.0)eed tuning asap, region LATAM, mostly on macOS14",2025-04-08 02:40:13.031780980,3.5
TK300148,T1032,U9E5GV7P2A,2025-06-22 03:26:06,high,portal,Anomaly alerts too noisy,"noise level crazy, ops ignoring alerts now, region LATAM",2025-06-23 06:22:36.186715344,4.6
TK300149,T1015,UD6IDLSWZU,2025-09-30 13:14:18,low,slack,Mobile app crashes offline,"field reps stuck, app dies when offline mo (running v4.0.0)de kicks in",2025-10-03 01:55:59.220614857,3.6
TK300150,T1022,U978V0BJWK,2025-05-18 16:00:20,medium,portal,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related to new patch?, mostly on macOS14 pls advise quick",2025-05-21 01:29:23.686216406,4.0
TK300151,T1001,U2NI8TNDFW,2025-03-19 15:38:45,low,slack,Export to CSV missing columns,"exports incomplete since last push, need cost_center back, region LATAM, mostly on iOS17",2025-03-21 03:21:00.830950698,4.2
TK300152,T1005,UIU6HULPRX,2025-07-02 09:56:01,high,email,Audit trail gaps on weekends,"audit blank for saturday edits, complianc (running v4.1.2)e breathing down, region US, mostly on Windows 11 pls advise quick",2025-07-05 00:02:55.906034233,5.0
TK300153,T1007,UNQ06UJLQV,2025-08-02 02:00:27,medium,email,Audit trail gaps on weekends,"trail hol (running v4.0.0)es after midnight ops, scary for audits, region LATAM, mostly on Windows 11",2025-08-04 07:10:52.417834626,3.7
TK300154,T1013,U0BUPMTXQ5,2025-03-04 23:39:46,low,slack,Anomaly alerts too noisy,"alert storm every mornin (running v3.2.1)g, mostly false positives, region EU, mostly on macOS14",2025-03-06 03:58:27.244323612,4.9
TK300155,T1028,UCOXZ0OIC6,2025-09-08 21:55:21,medium,phone,OCR results are inconsistent," (running v3.2.1)accuracy tanked on PDFs, esp multi-page ones, any workaround?, region EU",2025-09-09 19:48:58.128987492,3.1
TK300156,T1008,U6H4AH5KTA,2025-04-16 22:51:11,urgent,portal,Audit trail gaps on weekends,"weekend logs missing, risk for EU reg (running v4.0.0)ion, region EU",2025-04-17 22:01:25.283766581,3.1
TK300157,T1011,USGL5WR6ZE,2025-05-16 00:13:14,high,phone,Mobile app crashes offline,"offline sync triggers crash, star (running v4.1.2)ted after v4 rollout, mostly on iOS17",2025-05-17 07:12:12.641103398,3.7
TK300158,T1020,UKJ6XHPD3B,2025-06-11 08:51:49,low,portal,Webhook retries too slow,"retry logic busted (running v3.2.1), queue stuck since yesterday, region APAC",2025-06-13 13:03:38.327687251,3.3
TK300159,T1021,U0YXIYQBVT,2025-08-18 23:27:10,high,slack,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, region APAC",2025-08-19 06:54:22.487362969,3.4
TK300160,T1025,UOC6P3FKE5,2025-05-26 09:10:02,medium,email,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad",2025-05-28 00:47:02.114496986,5.0
TK300161,T1019,U9GNCTIJH3,2025-04-26 20:29:18,low,phone,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag?",2025-04-28 03:31:03.621335856,4.1
TK300162,T1028,UK0LTHY25M,2025-01-19 02:20:26,high,email,Mobile app crashes offline,"offline sync triggers crash, started af (running v4.0.0)ter v4 rollout, region US",2025-01-19 22:15:57.840097721,4.3
TK300163,T1017,UEZ2A5I8JN,2025-04-13 22:31:24,low,portal,Mobile app crashes offline,"field reps stuck, app dies when offline  (running v4.0.0)mode kicks in",2025-04-14 21:29:18.047947698,3.9
TK300164,T1020,UH2XK2PTHO,2025-06-07 03:57:43,low,slack,SSO not working for new hires,"login bombs for fresh accounts, maybe  (running v3.9.5)SCIM sync lag?, region LATAM, mostly on macOS13",2025-06-08 23:48:57.803955028,3.9
TK300165,T1039,USCQQAVAQD,2025-02-28 18:40:39,high,portal,Mobile app crashes offline,"crash loop in air (running v4.0.0)plane mode, logs show weird stacktrace, region APAC pls advise quick",2025-03-01 09:42:00.657811396,2.8
TK300166,T1033,UBYPKNXMFH,2025-07-22 19:38:46,medium,portal,Export to CSV missing columns,"csv export skips cost center and project f (running v3.2.1)ields, finance mad, region LATAM, mostly on iOS17 pls advise quick",2025-07-25 11:18:04.581391061,4.2
TK300167,T1012,UE1YU96AG0,2025-09-11 17:48:28,low,portal,OCR results are inconsistent,"ocr keeps jumbling invoice lin (running v4.0.0)es, maybe related to new patch? pls advise quick",2025-09-13 02:03:27.164632445,5.0
TK300168,T1032,UTVOIWATX5,2025-04-02 10:44:14,low,email,QnA responses irrelevant,"bot answers outdated stuff, pricing info wrong, mostly on Android13",2025-04-03 13:54:24.854886580,4.6
TK300169,T1024,UIQNHQE86O,2025-06-25 23:16:47,high,teams,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap, mostly on iOS17 pls advise quick",2025-06-28 09:51:36.716234498,3.8
TK300170,T1001,U2PJ0MMUG8,2025-10-29 21:45:55,medium,email,QnA responses irrelevant,"qna giving nonsense, not grounded in docs, region APAC",2025-10-31 12:37:02.052175673,4.2
TK300171,T1034,UXVI673KLL,2024-12-09 07:34:27,low,portal,Audit trail gaps on weekends,"audit blank for saturday edi (running v4.1.2)ts, compliance breathing down, region EU",2024-12-09 13:32:36.048876362,4.8
TK300172,T1001,UBHIF5SL1Y,2025-08-10 17:51:10,low,portal,Anomaly alerts too noisy,"noise level crazy, ops ignoring  (running v4.1.2)alerts now, region EU",2025-08-12 01:48:18.490886048,2.7
TK300173,T1011,U4ZF3D4D32,2025-01-18 23:55:57,medium,phone,SSO not working for new hires,"login bombs for fresh  (running v3.2.1)accounts, maybe SCIM sync lag?, mostly on macOS14 pls advise quick",2025-01-20 12:35:28.306391719,4.9
TK300174,T1037,UVSRM9XXK7,2024-12-23 15:00:36,medium,phone,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, region EU, mostly on Win10 pls advise quick",2024-12-25 02:30:54.254221812,4.2
TK300175,T1010,UJPA21E5J7,2025-08-10 14:15:58,low,email,QnA responses irrelevant,"responses off-topic, customers confused big time, region APAC pls advise quick",2025-08-12 22:58:52.668816938,2.4
TK300176,T1013,UFIUEFZ1C2,2025-01-12 01:19:23,medium,portal,OCR results are inconsistent,"accuracy tanked on PDFs, esp multi- (running v3.2.1)page ones, any workaround?, region EU, mostly on macOS14",2025-01-14 14:18:25.017784806,4.6
TK300177,T1029,UY1XC2I92P,2025-02-06 10:52:07,medium,portal,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing, feels worse after last update",2025-02-07 11:08:17.938727682,4.2
TK300178,T1037,U0C9IX6R1N,2025-09-25 13:01:47,low,email,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related to new patch?, region EU, mostly on Win10",2025-09-25 19:58:37.669481627,5.0
TK300179,T1015,UGGCBI6QSR,2024-12-31 01:21:00,medium,email,OCR results are inconsistent,"accuracy tanked on PDFs, esp multi-page ones, any workaround (running v4.1.2)?, region APAC, mostly on macOS13 pls advise quick",2024-12-31 14:28:23.341923739,4.1
TK300180,T1021,U69RSW8KBO,2025-02-28 01:39:49,medium,phone,Anomaly alerts too noisy,"an (running v3.9.5)omaly detector spamming, need tuning asap",2025-03-01 19:40:39.543011476,3.6
TK300181,T1000,UDQFC1YUZP,2025-09-22 22:44:24,low,email,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap pls advise quick",2025-09-23 14:44:14.750195524,2.8
TK300182,T1031,UG4PDFCOPZ,2025-03-24 06:24:54,medium,teams,Webhook retries too slow,"webhooks crawling, ret (running v3.9.5)ries hours apart, downstream SLA toast, region APAC",2025-03-25 16:29:44.486656407,3.6
TK300183,T1030,UGCF9SPQDN,2024-11-14 00:36:04,medium,portal,Export to CSV missing columns,"csv expo (running v3.2.1)rt skips cost center and project fields, finance mad, mostly on iOS17 pls advise quick",2024-11-15 15:22:08.723651884,4.6
TK300184,T1011,U2ILGB0S0R,2025-11-06 20:29:36,low,email,Anomaly alerts too noisy,"noise level crazy, ops ign (running v3.2.1)oring alerts now",2025-11-08 21:54:42.524893678,3.0
TK300185,T1038,UPB7V5G2L3,2024-12-18 20:03:06,low,phone,OCR results are inconsistent,"ocr keeps jumbling (running v4.1.2) invoice lines, maybe related to new patch?",2024-12-20 03:27:09.557191496,5.0
TK300186,T1011,U69REA3Y0X,2025-05-23 01:31:13,high,phone,Audit trail gaps on weekends,"weekend logs missing, risk for EU regi (running v3.2.1)on, mostly on iOS17",2025-05-24 18:44:52.610620544,4.6
TK300187,T1022,U3JYZBB27S,2024-12-16 03:08:55,medium,portal,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related to new patch?, region US",2024-12-18 07:12:53.834315555,5.0
TK300188,T1017,UJ9A3Y36DD,2025-08-25 11:13:17,medium,portal,SSO not working for new hires,"onboarding blocked, sso error pops after creds, urgent fix pls",2025-08-26 13:25:00.327797363,3.7
TK300189,T1036,UD31K9QM3P,2024-12-24 00:06:09,urgent,teams,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap, region LATAM pls advise quick",2024-12-25 20:34:23.857833410,4.7
TK300190,T1036,UO74JLYS7J,2024-12-19 21:38:52,high,portal,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap",2024-12-21 04:27:38.274717102,5.0
TK300191,T1023,U4VKNQUFEU,2024-12-08 12:53:28,low,email,SSO not working for new hires,"onboarding blocked, sso error pops after creds, urgent fix pls",2024-12-10 01:14:57.816388730,5.0
TK300192,T1013,URXC4XJ4A3,2024-12-13 17:47:17,low,slack,OCR results are inconsistent,"scanned docs (running v3.2.1) look messy, tables broken, numbers missing, feels worse after last update",2024-12-14 09:45:37.732741950,4.9
TK300193,T1037,UANGW3PAJV,2025-01-13 09:48:30,low,email,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing, feels worse after last update, mostly on iOS17",2025-01-15 02:14:29.102618750,5.0
TK300194,T1012,UIO4UKAHYV,2025-01-26 22:24:40,high,slack,SSO not working for new hires,"new folks can't log in, sso handshake fails (running v3.2.1), okta config seems fine, region LATAM pls advise quick",2025-01-28 00:02:11.125496296,3.3
TK300195,T1027,UJSSUUQO1V,2025-11-11 08:15:13,high,phone,Webhook retries too slow,"webhooks crawling, retries hours apart, downstream SLA toast, region LATAM, mostly on iOS17",2025-11-11 23:40:49.780132723,4.2
TK300196,T1022,U0PEQLV488,2025-10-12 07:43:34,medium,portal,Mobile app crashes offline,"crash loop in airplane mode, logs show weird stacktrace",2025-10-14 09:34:28.346129994,3.2
TK300197,T1030,UFTJ5CCASB,2025-06-23 04:47:31,low,email,QnA responses irrelevant,"bot answers outdated stuff, pricing info wrong, region US, mostly on iOS17",2025-06-23 22:42:48.049225507,5.0
TK300198,T1000,UQ0NEZH1U9,2025-10-20 08:15:29,high,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout",2025-10-22 03:18:05.500046579,3.2
TK300199,T1008,U3869OJRGH,2024-12-16 07:41:41,medium,phone,Export to CSV missing columns,"csv export skips cost center and project (running v4.1.2) fields, finance mad, region EU",2024-12-17 11:26:14.788931097,4.7
TK300200,T1029,U7FDRFQX78,2025-05-25 23:27:42,low,email,OCR results are inconsistent,"o (running v3.9.5)cr keeps jumbling invoice lines, maybe related to new patch?, region LATAM",2025-05-27 08:39:27.577970739,3.5
TK300201,T1002,UMJEGQTOAM,2025-03-10 20:59:00,low,phone,Webhook retries too slow," (running v3.2.1)delivery lag insane, partners yelling, any hotfix?, region EU",2025-03-11 22:09:47.163446716,4.3
TK300202,T1032,UXI1S9NPAX,2025-10-01 03:11:47,low,teams,QnA responses irrelevant,"responses off-topic, customers confused big time, region LATAM",2025-10-02 21:31:58.413464410,3.9
TK300203,T1026,UKB67RIZ2H,2025-07-28 08:44:04,low,portal,Audit trail gaps on weekends,"audit blank for saturday edits, compliance breathing down, region LATAM, mostly on macOS14",2025-07-28 18:14:21.713418184,5.0
TK300204,T1030,UNBPQGA6X8,2024-12-20 00:41:10,low,slack,Webhook retries too slow,"retry logic  (running v4.0.0)busted, queue stuck since yesterday, mostly on macOS14",2024-12-21 02:53:47.890469717,4.7
TK300205,T1011,U3ZEZQACJ4,2025-02-09 22:46:00,low,portal,Anomaly alerts too noisy,"alert storm (running v3.2.1) every morning, mostly false positives, mostly on Android13",2025-02-11 18:18:17.835695804,4.5
TK300206,T1009,UJYJCMRSEZ,2025-07-07 06:43:48,low,email,Audit trail gaps on weekends,"weekend logs missi (running v3.2.1)ng, risk for EU region, region LATAM, mostly on macOS14",2025-07-07 18:54:06.161992772,5.0
TK300207,T1005,URY6K7AYLP,2024-12-10 23:34:23,medium,portal,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline, mostly on macOS13 pls advise quick",2024-12-12 02:50:31.633710167,4.1
TK300208,T1002,UJJEY7QWWO,2025-07-28 20:28:16,high,portal,Audit trail gaps on weekends,"trail ho (running v4.1.2)les after midnight ops, scary for audits",2025-07-29 21:02:54.873542411,4.5
TK300209,T1038,UMYGTY3ADD,2025-08-09 01:33:46,low,email,Export to CSV missing columns,"exports incomplete since last push, need cost_center back pls advise quick",2025-08-11 03:33:58.890130818,4.6
TK300210,T1035,UXG2MYR06N,2025-03-30 21:15:06,low,teams,Export to CSV missing columns,"dow (running v3.9.5)nloaded report missing key cols, broke our pipeline, region APAC, mostly on macOS13",2025-04-01 09:58:42.076362830,4.7
TK300211,T1015,UJDH231WCG,2024-11-24 02:40:24,high,phone,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, region US",2024-11-28 19:56:46.341224920,5.0
TK300212,T1028,UF4IO2XM43,2024-12-29 04:42:34,low,portal,Mobile app crashes offline,"crash loop in airplane mod (running v3.9.5)e, logs show weird stacktrace",2024-12-30 08:58:41.617320857,4.7
TK300213,T1027,ULZTWXOL4B,2025-07-07 18:08:02,medium,portal,Audit trail gaps on weekends,"we (running v4.1.2)ekend logs missing, risk for EU region, region US",2025-07-09 16:43:23.120363758,3.7
TK300214,T1034,UJIDA6UEYE,2024-12-08 07:29:50,high,email,SSO not working for new hires,"new folks can't log in, sso handsh (running v4.1.2)ake fails, okta config seems fine",2024-12-09 08:36:54.488152610,3.3
TK300215,T1001,U6V3JR1NJK,2025-11-10 11:25:27,medium,email,Webhook retries too slow,"delivery lag insane, partners yelling, a (running v4.0.0)ny hotfix?",2025-11-11 08:32:44.924040332,4.8
TK300216,T1031,U7Z4KSO03W,2025-08-21 22:12:25,low,email,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in, region EU, mostly on Win10",2025-08-23 20:07:50.500855234,3.3
TK300217,T1008,U08N0XCS16,2024-11-29 21:53:01,medium,email,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag?, mostly on iOS17",2024-11-30 10:22:09.066178481,5.0
TK300218,T1016,U00R5Y52PD,2025-08-04 01:46:11,medium,email,Anomaly alerts too noisy,"alert storm every morning, mostly false positives, region LATAM",2025-08-06 17:55:25.565689989,4.8
TK300219,T1002,UO3U56K7SB,2025-01-17 02:33:39,high,teams,SSO not working for new hires,"onboarding blocked, sso error pops after creds, urgent fix pls, mostly on iOS17",2025-01-19 12:21:19.066951232,5.0
